Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1403978300,HGZ9678,NY,PAS,06/02/2018,70,SUBN,CADIL,P,34610,11720,11110,20180531,10,10,139,946493,0139,0000,0800A,,NY,F,555,W 42 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2016,-,0,,,,,
1403978505,HUY7242,NY,PAS,06/09/2018,19,SUBN,CHEVR,P,34610,11720,11110,20200107,10,10,136,935159,0136,0000,1140A,,NY,F,555,W 42 ST,,0,408,C4,,BBBBBBB,ALL,ALL,GY,0,2018,-,0,,,,,
1403978517,HFH1545,NY,PAS,06/09/2018,19,SUBN,TOYOT,P,34610,11720,11110,20200323,10,10,136,935159,0136,0000,1142A,,NY,F,555,W 42 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,2013,-,0,,,,,
1403981050,MNB665,SC,PAS,06/07/2018,17,SDN,HONDA,P,34610,11110,11112,0,10,10,136,948302,0136,0000,0907P,,NY,F,606,W 42 ST,,0,408,J2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1403981085,MNB665,SC,PAS,05/25/2018,17,SDN,HONDA,P,34610,11110,11112,0,10,10,139,948302,0139,0000,0626P,,NY,F,606,W 42 ST,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1404019601,GJA7603,NY,PAS,06/01/2018,98,SDN,FIAT,P,11930,86430,57030,20190628,90,90,90,945678,0090,0000,0935P,,K,F,108,AINSLIE ST,,0,408,F4,,BBBBBBB,ALL,ALL,BLUE,0,2013,-,0,,,,,
1404176494,M65KBK,NJ,PAS,06/04/2018,17,VAN,HONDA,F,6230,5780,5880,20191120,78,78,905,914549,3905,0000,1118A,,,,521,11 ST,,0,408,C,,BBBBBBB,ALL,ALL,BEIGE,0,0,-,0,,,,,
1404202596,HKV4459,NY,PAS,06/17/2018,14,SDN,HONDA,F,32690,16910,11310,0,34,34,0,0,0000,0000,0145A,,,O,27,VERMILYEA AVE,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1404218464,HLG1452,NY,PAS,06/20/2018,14,SUBN,,F,35430,14380,54050,20181124,61,61,156,916586,L156,0000,0450P,,K,O,1635,E 14 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2017,-,0,,,,,
1404225079,HXT9014,NY,PAS,06/11/2018,46,SDN,TOYOT,F,81230,52130,94730,20180611,83,83,0,922731,0000,0000,1232P,,K,,234,STARR ST,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2001,-,0,,,,,
1404225080,GMZ8373,NY,PAS,06/11/2018,40,SUBN,TOYOT,F,58390,45490,12590,20190206,104,104,277,913764,E277,0000,0830P,,,F,5931,PALMETTO,,0,408,F1,,BBBBBBB,ALL,ALL,SILVE,0,2007,-,0,,,,,
1404225092,HAM1217,NY,PAS,06/17/2018,40,SUBN,GMC,F,56330,54100,52130,20181017,83,83,277,921872,E277,0000,1154P,,K,F,317,LINDEN ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2007,-,0,,,,,
1404225754,HNE1343,NY,PAS,06/02/2018,20,SDN,BMW,F,34530,16920,11010,20181219,10,10,21,917766,L021,0000,0800A,,NY,F,440,W 38 ST,,0,408,E2,,YYYYYYY,ALL,ALL,BLUE,0,0,-,0,,,,,
1404225894,GKT9676,NY,PAS,06/06/2018,20,SDN,FORD,F,34530,16920,11010,20180816,10,10,0,920334,0000,0000,0800A,0800A,NY,F,440,W 38 ST,,0,408,D,,YYYYYYY,ALL,ALL,,0,2010,-,0,,,,,
1404233155,HOM8741,NY,PAS,06/13/2018,40,SDN,CHEVR,F,9090,7540,7790,20200108,114,114,263,917541,5263,0000,0602P,,Q,F,28-12,38 ST,,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1404248122,HCT1676,NY,PAS,06/11/2018,19,VAN,TOYOT,F,55220,74240,74250,20191122,44,44,49,916054,L049,0000,0830P,0810P,BX,F,1133,OGDEN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2013,-,0,,,,,
1404248134,HXH3932SUB,NY,PAS,06/15/2018,20,SUBN,,F,55220,74240,74250,20200221,44,44,49,922369,L049,0000,0939P,2130P,BX,F,1160,OGDEN AVE,,20180615,408,C3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1404251935,KSK2420,PA,PAS,06/28/2018,46,SUBN,ROVER,F,19040,40404,40404,0,110,110,289,106036,E289,0000,0944P,0944P,Q,F,140-33,97 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1404271478,GXD9051,NY,PAS,07/08/2018,24,SUBN,ACURA,P,69720,26550,26610,20190303,42,42,807,957605,0807,0000,0102A,,BX,,1000,TRINITY AVE,,0,408,D5,,BBBBBBB,ALL,ALL,GREY,0,2007,-,0,,,,,
1404273682,HHS2150,NY,PAS,06/20/2018,98,SUBN,HONDA,P,26340,69720,42420,20180802,40,40,807,964485,0807,0000,0300A,0255A,BX,F,700,E 156 ST,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2007,-,0,,,,,
1404273694,GSA2291,NY,PAS,06/20/2018,98,SUBN,HONDA,P,26340,69720,42420,20180620,40,40,807,964359,0807,0000,0228A,0255A,,F,700,E 156 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,TAN,0,2006,-,0,,,,,
1404331906,KLH3677,PA,PAS,07/06/2018,98,SDN,HONDA,P,58390,45490,12590,0,104,104,104,949963,0104,0000,0759P,,Q,F,59-27,PALMETTO ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1404428197,HNJ4968,NY,PAS,07/01/2018,40,SUBN,CADIL,P,84230,83730,19830,20190412,73,73,802,952156,0802,0000,1235P,1235P,K,F,104,TAPSCOTT ST,,0,408,D5,,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,,,,,
1404582903,HYR4737,NY,PAS,07/04/2018,14,SDN,TOYOT,P,27040,55590,0,20200610,105,105,105,953277,0105,0000,0215A,,Q,,,224 ST,MERRICK BLVD,0,408,J6,,BBBBBBB,ALL,ALL,TAN,0,1998,-,0,,,,,
1404609271,HAC8609,NY,PAS,06/19/2018,14,SDN,HONDA,P,49690,27235,27240,20191210,105,105,105,938008,0105,0000,1220P,,Q,F,251-22,HILLSIDE AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1404766080,GEY7475,NY,PAS,06/14/2018,71,SDN,BMW,X,0,40404,40404,20190219,123,123,968,215005,0968,0000,1021A,,R,O,1,ARTHUR KILL STATION,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,2018,-,0,,,,,
1404772820,HXW9599,NY,PAS,06/08/2018,68,SDN,HONDA,X,0,0,0,20200503,122,122,968,257910,0968,0000,0940P,,R,,,N/S BROWER CT,NELSON AVE,0,408,J6,,BBBBBBB,ALL,ALL,GREY,0,2008,-,0,,,,,
1404772832,HVV1896,NY,PAS,06/02/2018,40,SDN,HYUND,X,0,0,0,20180930,120,120,968,257910,0968,0000,0925P,,R,,,C/O FRONT ST,PROSPECT ST,0,408,A1,,BBBBBBB,ALL,ALL,GREY,0,2018,-,0,,,,,
1404775882,JAG1318,NY,PAS,06/01/2018,71,SUBN,CADIL,X,33650,26460,54855,20200517,123,123,968,215005,0968,0000,0321P,,R,O,836,HUGUENOT AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2018,-,0,,,,,
1404775936,HCM6713,NY,PAS,06/30/2018,71,SDN,HONDA,X,33650,26460,54855,20191111,123,123,968,215005,0968,0000,0519P,,R,O,836,HUGUENOT AVE,,0,408,J3,,BBBBBBB,ALL,ALL,BLUE,0,2016,-,0,,,,,
1404918360,KDM4675,PA,PAS,06/25/2018,98,,TOYOT,P,22320,27270,27330,20190531,48,48,48,953130,0048,0000,0515A,,BX,F,2423,CROTONA AVENUE,,0,408,J3,,BBBBBBB,ALL,ALL,PURPL,0,2016,-,0,,,,,
1404918371,HZM8266,NY,PAS,07/01/2018,98,SUBN,TOYOT,P,22320,27270,27330,20200514,48,48,48,953130,0048,0000,0725A,,BX,F,2475,CROTONA AVENUE,,0,408,D1,,BBBBBBB,ALL,ALL,GRY,0,2015,-,0,,,,,
1405035006,HDT2143,NY,PAS,07/03/2018,21,SUBN,CHEVR,P,22320,19720,22520,20200219,42,42,42,939225,0042,0000,1200P,,BX,F,1720,CROTONA AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,
1405035018,HPJ4209,NY,PAS,07/03/2018,21,SUBN,JEEP,P,22320,19720,22520,20190312,42,42,42,939223,0042,0000,1204P,,BX,F,1720,CROTONA AVE,,0,408,D1,,BBBBBBB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1405035020,GTB7815,NY,PAS,07/03/2018,21,SDN,CHRYS,P,22320,19720,22520,20180929,42,42,42,939223,0042,0000,1200P,,BX,F,1720,CROTONA AVE,,0,408,D1,,BBBBBBB,ALL,ALL,GRY,0,2015,-,0,,,,,
1405146837,HRD5815,NY,PAS,06/30/2018,74,SUBN,MITSU,P,0,0,0,20190418,121,121,121,957112,0121,0000,0808P,,NY,,,C/O HOLLAND AVE,RICHMOND TERRACE,0,408,J6,,BBBBBBB,ALL,ALL,GR,0,0,-,0,,,,,
1405584646,HVG7485,NY,PAS,07/13/2018,14,SUBN,JEEP,P,0,40404,40404,20191004,115,115,302,47837,0302,0000,0915A,0910A,Q,F,,TERMINAL C LL,,20180713,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2010,-,0,,,,,
1405587271,HYA2851,NY,PAS,07/12/2018,14,SDN,HONDA,P,0,40404,40404,20200319,115,115,302,43352,0302,0000,0515P,0514P,Q,F,,TERMINAL B ARRIVAL L,,20180712,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1405587283,GXH2530,NY,PAS,07/12/2018,14,SUBN,NISSA,P,0,40404,40404,20190527,115,115,302,47352,0302,0000,0443P,1643A,Q,F,,TERMINAL B DEPARTURE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1405587349,HLP8547,NY,OMT,07/17/2018,14,SDN,CHEVR,P,0,40404,40404,20190517,115,115,302,47720,0302,0000,1240P,,Q,F,,TERMINAL B CURBSIDE,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1405593428,HTU3039,NY,PAS,06/18/2018,20,SDN,FORD,P,44860,40404,40404,20180930,113,113,642,47371,0642,0000,0240P,,Q,F,,FEDERAL CIRCLE,,0,408,E5,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
1405595607,KARANI,NY,SRF,06/19/2018,14,SUBN,ACURA,P,0,40404,40404,20191028,113,113,642,47814,0642,0000,1155P,,Q,F,,TERMINAL 4 ARRIVALS,,0,408,D,,BBBBBBB,ALL,ALL,WH,0,2017,-,0,,,,,
1405599091,HGL1020,NY,PAS,06/21/2018,14,SUBN,HONDA,P,0,40404,40404,20200424,113,113,642,47204,0642,0000,0510P,1709P,Q,F,,TERM 8 ARRIVALS JFKI,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1405599108,HTN1432,NY,PAS,06/21/2018,14,SUBN,HONDA,P,0,40404,40404,20190716,113,113,642,47204,0642,0000,0510P,1709P,Q,F,,TERM 8 ARRIVALS JFKI,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2017,-,0,,,,,
1405599110,HSU5500,NY,PAS,06/21/2018,14,SUBN,HONDA,P,0,40404,40404,20190601,113,113,642,47204,0642,0000,0510P,1709P,Q,F,,TERM 8 ARRIVALS JFKI,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2017,-,0,,,,,
1405599777,HSS3645,NY,PAS,07/10/2018,14,SDN,TOYOT,P,0,40404,40404,20190621,115,115,302,47420,0302,0000,0838P,0835P,Q,F,,TERMINAL C ARRIVALS,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,
1405601231,HYZ4068,NY,PAS,07/05/2018,14,SUBN,FORD,P,0,0,0,20190930,115,115,302,47714,0302,0000,1025P,2224A,Q,F,,CTB,AMERICAN AIRLINE,20180705,408,J6,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1405601700,HDU9578,NY,PAS,07/20/2018,14,SDN,ACURA,K,0,40404,40404,20200104,113,113,642,49460,0642,0000,0524A,0515A,Q,F,,TERMINAL 5 DEPARTURE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2016,-,0,,,,,
1405602235,J97HCU,NJ,PAS,06/21/2018,14,SDN,FORD,P,0,40404,40404,0,113,113,642,49479,0642,0000,1046A,1040A,Q,F,,7C 94CCRTIFK,,20180621,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1405603197,GPL3867,NY,PAS,06/21/2018,27,SUBN,ROVER,P,57775,40404,40404,20200529,113,113,642,45007,0642,0000,0500P,0455P,Q,F,9,N SERVICE RD,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2004,-,0,,,,,
1405603215,GVN0758,PA,PAS,06/21/2018,74,SDN,INFIN,P,0,40404,40404,20180930,113,113,642,45007,0642,0000,0515P,0510P,Q,F,9,N SERVICE RD JFK,,0,408,D3,,BBBBBBB,ALL,ALL,WT,0,2005,-,0,,,,,
1405603884,GVD5879,NY,PAS,07/19/2018,14,SUBN,BMW,K,97540,35780,35780,20190223,113,113,642,50554,0642,0000,1155A,,Q,F,,JFK TERM 5 DEPT,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,,,,,
1405605248,HPL7999,NY,PAS,07/09/2018,21,SUBN,TOYOT,P,0,40404,40404,20190329,115,115,302,47281,0302,0000,0946A,0942A,Q,F,,TERMINAL D,,0,408,C3,,BBBBBBB,ALL,ALL,RD,0,2017,-,0,,,,,
1405605698,HSB937,SC,PAS,06/22/2018,99,SUV,VOLKS,P,97530,97523,97533,20180228,115,115,302,42239,0302,0000,0903A,0900A,Q,F,,LGA AIRPORT PARKING,,20180622,408,99,,BBBBBBB,ALL,ALL,GRAY,0,2017,-,0,,,,,
1405605716,GMU7321,NY,PAS,06/25/2018,70,SUBN,AUDI,K,0,40404,40404,20180323,115,115,302,42239,0302,0000,1002A,1000A,Q,F,,AIRPORT PARKING LOT,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,2012,-,0,,,,,
1405605844,HDS8205,NY,PAS,07/10/2018,14,SUBN,TOYOT,P,97530,18740,0,20191130,115,115,302,47420,0302,0000,0908P,0905P,Q,O,,LAGUARDIA AIRPORT,94TH ST,0,408,C,,BBBBBBB,ALL,ALL,BK,0,2016,-,0,,,,,
1405605959,HDT2048,NY,PAS,07/18/2018,14,SUBN,LEXUS,P,0,0,0,20191130,113,113,642,50757,0642,0000,1105A,1105A,Q,,,JFK INBOND,VAN WYK EXTC,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1405606060,LEX13,NY,SRF,06/22/2018,14,SUBN,BMW,P,0,40404,40404,20180830,113,113,642,47888,0642,0000,0838A,0838A,Q,,,IN BOUND VAN WYCK EX,,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,2018,-,0,,,,,
1405606083,GGF9960,NY,PAS,06/22/2018,71,SUBN,TOYOT,P,0,40404,40404,20191021,113,113,642,47888,0642,0000,1205P,1205P,Q,F,,TERMINAL 4 ARRIVALS,,20180622,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,
1406234930,HXL8194,NY,PAS,06/30/2018,20,SDN,HONDA,P,30640,28540,16650,20180726,7,7,804,960355,0804,0000,0929P,0425P,NY,F,150,SOUTH ST,,20180630,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2012,-,0,,,,,
1406235593,HKT2568,NY,PAS,06/25/2018,67,SDN,LEXUS,P,12650,13113,13113,20181131,7,7,804,946926,0804,0000,1000A,1000A,NY,O,72,BARUCH DR,,0,408,D,,BBBBBBB,ALL,ALL,RED,0,2007,-,0,,,,,
1406235600,JAE7004,99,PAS,06/30/2018,67,,TOYOT,P,12410,17050,17070,20190531,9,9,804,946926,0804,0000,1130A,,NY,F,30,AVE D,,0,408,F7,,BBBBBBB,ALL,ALL,BLK,0,1999,-,0,,,,,
1406570424,HZG6537,NY,PAS,07/15/2018,70,SDN,HYUND,P,0,40404,40404,20180615,45,45,45,954088,0045,0000,0137P,,BX,F,3635,BOUCKNER BLVD,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2014,-,0,,,,,
1406570436,HMT1587,NY,PAS,06/30/2018,63,SDN,ME/BE,P,0,40404,40404,20181118,45,45,163,954088,0163,0000,0801P,,BX,F,1,OCHARD BEACH RD,,0,408,E2,,BBBBBBB,ALL,ALL,,0,2014,-,0,,,,,
1406570450,HMR6243,99,PAS,07/15/2018,71,SUBN,TOYOT,P,15920,61620,11360,20190119,48,48,45,954088,0045,0000,0157P,,BX,O,3515,BRUCKNER BLVD,,0,408,J3,,BBBBBBB,ALL,ALL,GY,0,2013,-,0,,,,,
1406570461,HFZ9411,NY,PAS,07/15/2018,70,SDN,SUBAR,P,15920,77050,30420,20180624,45,45,143,954088,0143,0000,0211P,,BX,F,1503,BRUCKNER BLVD,,0,408,J6,,BBBBBBB,ALL,ALL,WHT,0,2016,-,0,,,,,
1406592791,HXJ7J22,NY,PAS,07/07/2018,40,SDN,HONDA,P,0,0,0,20200207,47,47,47,957283,0047,0000,0904P,0904P,NY,,,C/O ST.OUEN,BARNES AVE,0,408,C,,BBBBBYB,ALL,ALL,BLACK,0,2012,-,0,,,,,
1407141922,HYK7678,NY,PAS,05/26/2018,18,SDN,CHEVR,P,50830,57230,48330,20180607,73,73,73,956648,0073,0000,0830P,,K,F,979,BOYLAND ST,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,0,-,0,,,,,
1407790638,GXV3858,NY,PAS,06/28/2018,98,SDN,TOYOT,P,24340,16190,35780,20190525,107,107,107,959298,0107,0000,0100P,,Q,F,78-06,166 ST,,0,408,J2,,BBBBBBB,ALL,ALL,GRY,0,2005,-,0,,,,,
1407791904,GTL4384,NY,PAS,07/01/2018,40,SDN,HONDA,P,16340,22740,54580,20190914,107,107,107,941410,0107,0000,0216P,,Q,F,141-27,79 AVE,,0,408,99,,BBBBBBB,ALL,ALL,GREY,0,2012,-,0,,,,,
1407791916,HVS7107,NY,PAS,07/10/2018,48,SDN,BMW,P,15390,54580,23090,20191019,107,107,107,941410,0107,0000,1257P,,,F,144-38,73 AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLUE,0,1999,-,0,,,,,
1407792787,GFT4416,99,PAS,06/28/2018,98,SDN,KIA,P,0,0,0,20190913,107,107,107,959669,0107,0000,0306P,,Q,,,S/W CORNER 135 ST,HOOVER AVE,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2017,-,0,,,,,
1408188466,KVN5953,TX,PAS,07/07/2018,46,SUBN,SUZUK,P,9520,27000,27030,0,48,48,48,942069,0048,0000,0503P,,BX,F,2004,ARTHUR AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1408215135,HXH5276,NY,PAS,06/30/2018,46,VAN,FORD,P,0,40404,40404,20180925,52,52,52,944492,0052,0000,1144P,,BX,,2585,GRAND CON,,0,408,E5,,BBBBBBB,ALL,ALL,WHITE,0,2007,-,0,,,,,
1408215159,HZJ9974,NY,PAS,07/05/2018,46,SUBN,BMW,P,36320,40404,40404,20200424,52,52,138,944492,0138,0000,0342P,,BX,,190,GRAND AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,2015,-,0,,,,,
1408287043,HAV1477,NY,PAS,12/27/2017,40,SUBN,HONDA,P,27090,72720,52120,20190819,46,46,46,941908,0046,0000,0615A,,BX,F,80,E 181 ST,,0,408,F1,,BBBBBBB,ALL,ALL,GREEN,0,0,-,10,,,,,
1408287055,HUV2634,NY,PAS,12/27/2017,67,SUBN,,P,52120,29120,27090,20190924,46,46,46,941908,0046,0000,0606A,,BX,F,2091,MORRIS AVE,,0,408,E2,,BBBBBBB,ALL,ALL,SILVE,0,2005,-,0,,,,,
1408287079,HTD3411,NY,PAS,12/27/2017,45,SDN,,P,0,0,0,20190803,40,40,46,941908,0046,0000,0508A,,BX,,,C/O E 181 ST,CRESTON AVE,0,408,F7,,BBBBBBB,ALL,ALL,TAN,0,0,-,0,,,,,
1408287080,M635209,NJ,PAS,12/27/2017,70,SDN,NISSA,P,21820,27120,27150,0,46,46,46,941908,0046,0000,0502A,,BX,F,2259,CRESTON AVE,,0,408,E1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1408287092,M635209,NJ,PAS,12/27/2017,40,SDN,NISSA,P,21820,27120,27150,0,46,46,46,941908,0046,0000,0502A,,BX,F,2259,CRESTON AVE,,0,408,J3,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1408304855,HGR7565,NY,PAS,06/25/2018,40,SUBN,ACURA,P,32420,13820,39790,20180608,47,47,47,926590,0047,0000,0245A,,BX,O,3471,FENTON AVE,,0,408,D1,,BBBBBBB,ALL,ALL,GRAY,0,2016,-,1,,,,,
1408967844,HTP9311,NY,PAS,07/04/2018,14,SUBN,FORD,P,46850,46100,47150,20190910,122,122,122,955053,0122,0000,0411A,,R,F,300,FATHER CAPODANNO,,0,408,C,,BBBBBBB,ALL,ALL,BLK,0,2004,-,0,,,,,
1408976730,HGL4084,NY,PAS,06/22/2018,27,SUBN,HONDA,P,53000,19700,37830,20200406,121,121,121,951326,0121,0000,0415P,,R,F,2070,VICTORY BLVD,,0,408,C,,BBBBBBB,ALL,ALL,GY,0,2016,-,0,,,,,
1409564770,GYT3098,NY,PAS,06/23/2018,40,SDN,BMW,P,24740,18140,18290,20190414,103,103,103,953250,0103,0000,0800P,,Q,F,90-12,172 ST,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2012,-,0,,,,,
1410036479,HWU9071,NY,PAS,06/07/2018,17,SDN,BMW,X,29490,37290,53290,20200128,110,110,976,101262,0976,0000,1049P,,Q,O,80-08,BAXTER AVE,,0,408,D,,BBBBBBB,ALL,ALL,BLUE,0,2015,-,0,,,,,
1410102476,GRG4650,NY,PAS,06/28/2018,17,SDN,VOLKS,C,45490,14590,22180,20180605,5,5,0,0,00F1,0000,1058A,1052A,NY,O,155,WORTH STREET,,0,408,E1,,YYYYYBB,0700A,0700P,BLACK,0,2017,-,0,,,,,
1410135263,HTP3072,NY,PAS,07/05/2018,19,SDN,HONDA,C,11800,53630,93250,20190709,84,84,0,0,0KSC,0000,0240P,,K,F,360,ADAMS ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2017,-,0,,,,,
1410167781,GSR4533,NY,PAS,06/19/2018,14,SDN,HONDA,X,65590,25040,25050,20180904,107,107,0,300965,NYCT,0000,0810A,,NY,O,179-16,UNION TPKE,,0,408,D,,YYYYYBB,0700A,0900A,BLUE,0,2005,-,0,,,,,
1410167800,HYZ5872,NY,PAS,06/19/2018,14,SDN,HONDA,X,65590,24970,64780,20190930,107,107,0,300965,NYCT,0000,0815A,,Q,F,178-03,UNION TPKE,,0,408,C,,YYYYYBB,0700A,0900A,GRY,0,2018,-,0,,,,,
1410167835,HRF4791,NY,PAS,06/19/2018,14,VAN,CHEVR,X,65590,23290,23290,20180327,107,107,0,0,NYCT,0000,0835A,,NY,F,150-31,UNION TPK,,0,408,C,,YYYYYBB,0700A,0900A,RED,0,0,-,0,,,,,
1410167847,GTP8045,NY,PAS,06/28/2018,19,SDN,FORD,X,0,0,0,20181031,114,114,0,300965,NYCT,0000,0950A,,Q,,30,S/O DITMARS,9 ST,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,2014,-,0,,,,,
1410167859,HXA2990,NY,PAS,06/28/2018,19,SDN,HONDA,X,0,0,0,20200502,114,114,0,0,NYCT,0000,0952A,,Q,O,40,S/O DITMARS,95 ST,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2008,-,0,,,,,
1410856550,HRS8657,NY,PAS,06/29/2018,46,SDN,HONDA,P,74910,25705,25790,20190503,50,50,50,931131,0050,0000,0845P,,BX,F,126,W 228 ST,,0,408,F3,,BBBBBBB,ALL,ALL,RED,0,2014,-,0,,,,,
1410856562,HGR1481,NY,PAS,06/30/2018,46,SDN,HONDA,P,0,40404,40404,20200503,50,50,50,947191,0050,0000,0830P,,BX,F,2820,BAILEY,,0,408,F1,,BBBBBBB,ALL,ALL,SILVE,0,2006,-,0,,,,,
1410953701,JAV3870,NY,PAS,07/03/2018,40,SDN,FORD,P,36420,22240,20120,20180729,44,44,46,954023,0046,0000,0120P,,BX,F,1695,GRAND CONCOURSE,,0,408,F1,,BBBBBBB,ALL,ALL,BLU,0,2017,-,0,,,,,
1411038964,KBR0271,PA,PAS,06/26/2018,19,SDN,NISSA,P,76650,29220,23520,20170331,52,52,52,945857,0052,0000,0439A,,BX,F,25,WEST FORDHAM RD,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1411049512,GUR5868,NY,PAS,06/30/2018,19,SDN,HONDA,P,75125,14920,0,20190127,50,50,50,963127,0050,0000,0500P,,BX,,,W 242 ST,BROADWAY,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2014,-,0,,,,,
1411049585,HXK5853,NY,PAS,07/01/2018,46,SUBN,TOYOT,P,14920,71620,75125,20200509,50,50,50,963127,0050,0000,0430P,,BX,F,5935,BROADWAY,,0,408,C3,,BBBBBBB,ALL,ALL,BLACK,0,2008,-,0,,,,,
1411049597,JBD1494,NY,PAS,07/01/2018,46,VAN,TOYOT,P,75125,14920,0,20180930,50,50,50,963127,0050,0000,0428P,,BX,,,W 242 ST,BROADWAY,0,408,F1,,BBBBBBB,ALL,ALL,BLUE,0,2018,-,0,,,,,
1411049615,MSF8870,NY,PAS,06/30/2018,19,SDN,HYUND,P,75125,14920,0,20180904,50,50,50,963127,0050,0000,0500P,,BX,,,W 242 ST,BROADWAY,0,408,F1,,BBBBBBB,ALL,ALL,GRAY,0,2006,-,0,,,,,
1411177253,HTZ4556,NY,PAS,07/05/2018,21,SUBN,FORD,S,17130,23365,23380,20200111,107,107,0,615203,QE08,0000,0910A,,Q,F,15103,84 RD,,0,408,D1,,BBBYBBB,0830A,1000A,TAN,0,2007,-,0,,,,,
1411177307,HDY3767,NY,PAS,07/05/2018,21,SUBN,FORD,S,58590,51590,14890,20180617,107,107,0,615203,QE08,0000,1136A,,Q,O,70-30,PARSONS BLVD,,0,408,D1,,BBBYBBB,1030A,1200P,BLACK,0,2018,-,0,,,,,
1411177344,HDY7131,NY,PAS,07/05/2018,21,SDN,HONDA,S,58590,51590,14890,20200215,107,107,0,615203,QE08,0000,1105A,,Q,O,70-20,PARSONS BLVD,,0,408,D1,,BBBYBBB,1030A,1200P,SILVE,0,2009,-,0,,,,,
